"propertyLocation_id","props.address","props.latitude","props.longitude","props.zipcode","props.zpid","props.city","props.county","props.state","props.country"
6684,"57 Newton Dr","35.932495","-79.0002",27707,49996008,"Durham","Durham","NC","US"
6685,"2409 Huron St","35.98079","-78.93216",27707,61725404,"Durham","Durham","NC","US"
6686,"2312 Nevada Ave","35.979214","-78.929504",27707,337028475,"Durham","Durham","NC","US"
6687,"2106 Summit St","35.976093","-78.9177",27707,49971699,"Durham","Durham","NC","US"
6688,"4811 Butler St","35.93973","-78.981995",27707,49996264,"Durham","Durham","NC","US"
6689,"104 Masondale Ave","35.97508","-78.907684",27707,49977722,"Durham","Durham","NC","US"
6690,"303 Moline St","35.978954","-78.90392",27707,49978655,"Durham","Durham","NC","US"
6691,"111 Dunstan Ave","35.980045","-78.90393",27707,49979580,"Durham","Durham","NC","US"
6692,"3016 Eubanks Rd","35.96128","-78.944145",27707,49983023,"Durham","Durham","NC","US"
6693,"4001 Kelly Dr","35.94148","-78.96848",27707,49995038,"Durham","Durham","NC","US"
6694,"908 South St","35.985317","-78.90623",27707,123654394,"Durham","Durham","NC","US"
6695,"2613 Legion Ave","35.97768","-78.9331",27707,49969649,"Durham","Durham","NC","US"
6696,"1020 W Lakewood Ave","35.98753","-78.91599",27707,49977085,"Durham","Durham","NC","US"
6697,"3550 Hamstead Ct","35.946724","-78.936134",27707,49991503,"Durham","Durham","NC","US"
6698,"606 Burlington Ave","35.968967","-78.8983",27707,150998507,"Durham","Durham","NC","US"
6699,"2101 Crosswind Ave","35.983467","-78.92824",27707,49969354,"Durham","Durham","NC","US"
6700,"14 Pulley Pl","35.971024","-78.981476",27707,49994510,"Durham","Durham","NC","US"
6701,"2237 Lafayette St","35.989017","-78.93163",27707,49972276,"Durham","Durham","NC","US"
6702,"1508 Concord St","35.97877","-78.90304",27707,49978659,"Durham","Durham","NC","US"
6703,"3837 Somerset Dr","35.94363","-78.95661",27707,49984098,"Durham","Durham","NC","US"
6704,"3862 Somerset Dr","35.94292","-78.954834",27707,49984111,"Durham","Durham","NC","US"
6705,"1610 Nixon St","35.96445","-78.89106",27707,49989821,"Durham","Durham","NC","US"
6706,"608 Brighton Rd","35.952152","-78.93471",27707,49991339,"Durham","Durham","NC","US"
6707,"3527 Hamstead Ct","35.949535","-78.93514",27707,49991437,"Durham","Durham","NC","US"
6708,"1714 Chester Springs Rd","35.980495","-78.92868",27707,98202177,"Durham","Durham","NC","US"
6709,"1012 W Lakewood Ave","35.98749","-78.91531",27707,49977088,"Durham","Durham","NC","US"
6710,"1308 S Roxboro St","35.980797","-78.90516",27707,49979751,"Durham","Durham","NC","US"
6711,"4216 Thetford Rd","35.936756","-78.966576",27707,49992379,"Durham","Durham","NC","US"
6712,"7 Ernest Pl","35.963108","-78.88246",27707,50005703,"Durham","Durham","NC","US"
6713,"1329 Hearthside St","35.966324","-78.886314",27707,50019598,"Durham","Durham","NC","US"
6714,"1407 Rosedale Ave","35.98407","-78.92214",27707,49971863,"Durham","Durham","NC","US"
6715,"1 Roswell Ct","35.947052","-78.96393",27707,49994955,"Durham","Durham","NC","US"
6716,"3137 Dixon Rd","35.96207","-78.939606",27707,49983319,"Durham","Durham","NC","US"
6717,"2028 Collier Rd","35.961216","-78.87933",27707,49990548,"Durham","Durham","NC","US"
6718,"3 Danesfield Ct","35.93046","-78.95419",27707,49992668,"Durham","Durham","NC","US"
6719,"5020 Butternut Rd","35.941196","-78.989845",27707,49995540,"Durham","Durham","NC","US"
6720,"4805 Butler St","35.939835","-78.98161",27707,49996262,"Durham","Durham","NC","US"
6721,"2301 Chautauqua Ave","35.971443","-78.90521",27707,49977847,"Durham","Durham","NC","US"
6722,"124 Monticello Ave","35.964954","-78.92497",27707,49982277,"Durham","Durham","NC","US"
6723,"1717 W Lakewood Ave","35.985878","-78.92442",27707,70923859,"Durham","Durham","NC","US"
6724,"3010 Buckingham Rd","35.95166","-78.94394",27707,337028852,"Durham","Durham","NC","US"
6725,"2717 Augusta Dr","35.969486","-78.924675",27707,49971201,"Durham","Durham","NC","US"
6726,"423 Carolina Cir","35.98051","-78.90935",27707,49977347,"Durham","Durham","NC","US"
6727,"4513 Sun Valley Dr","35.927273","-78.954544",27707,59711424,"Durham","Durham","NC","US"
6728,"2607 Sarah Ave","35.977867","-78.9316",27707,98208488,"Durham","Durham","NC","US"
6729,"506 Cecil St","35.970993","-78.90072",27707,49978475,"Durham","Durham","NC","US"
6730,"3105 Oxford Dr","35.966312","-78.933556",27707,80205560,"Durham","Durham","NC","US"
6731,"101 Ashworth Dr","35.943893","-78.9679",27707,49995177,"Durham","Durham","NC","US"
6732,"5104 Stockton Way","35.934135","-78.98476",27707,80205249,"Durham","Durham","NC","US"
6733,"210 Archdale Dr","35.95854","-78.92749",27707,337028503,"Durham","Durham","NC","US"
6734,"905 Scout Dr","35.9855","-78.904854",27707,49979819,"Durham","Durham","NC","US"
6735,"204 W Piedmont Ave","35.984642","-78.90657",27707,49979859,"Durham","Durham","NC","US"
6736,"2116 Summit St","35.975285","-78.917595",27707,49971687,"Durham","Durham","NC","US"
6737,"107 W Enterprise St","35.98349","-78.90553",27707,49979640,"Durham","Durham","NC","US"
6738,"4207 Swarthmore Rd","35.932217","-78.96629",27707,49992345,"Durham","Durham","NC","US"
6739,"1919 Cecil St","35.973328","-78.90655",27707,49978636,"Durham","Durham","NC","US"
6740,"3715 Northampton Rd","35.949493","-78.96282",27707,49994823,"Durham","Durham","NC","US"
6741,"2405 N Oak Ridge Blvd","35.96034","-78.924675",27707,337435939,"Durham","Durham","NC","US"
6742,"2201 Otis St","35.972904","-78.90503",27707,49977832,"Durham","Durham","NC","US"
6743,"3912 Kelly Dr","35.94306","-78.96766",27707,49995011,"Durham","Durham","NC","US"
6744,"401 Dunstan Ave","35.979065","-78.90161",27707,49979595,"Durham","Durham","NC","US"
6745,"9 Heather Pl","35.93448","-78.9652",27707,49992321,"Durham","Durham","NC","US"
6746,"3128 Dixon Rd","35.96286","-78.940445",27707,70922791,"Durham","Durham","NC","US"
6747,"317 Moline Street","35.97837","-78.90301",27707,305927547,"Durham","Durham","NC","US"
6748,"2203 Chapel Hill Rd","35.98399","-78.92977",27707,49969362,"Durham","Durham","NC","US"
6749,"21 Clearwater Dr","35.937313","-78.96658",27707,49992280,"Durham","Durham","NC","US"
6750,"2108 Chapel Hill Rd","35.98556","-78.929184",27707,49972090,"Durham","Durham","NC","US"
6751,"1510 Valley Run","35.96188","-78.95286",27707,49982000,"Durham","Durham","NC","US"
6752,"1115 Kent St","35.98844","-78.91992",27707,304175977,"Durham","Durham","NC","US"
6753,"3605 Suffolk St","35.95547","-78.947266",27707,49982805,"Durham","Durham","NC","US"
6754,"19 Knightsbridge Ct","35.95143","-78.96452",27707,49994759,"Durham","Durham","NC","US"
6755,"2809 Wyeth Ave","35.965946","-78.90947",27707,150991191,"Durham","Durham","NC","US"
6756,"314 E Pilot St","35.967","-78.90968",27707,49971547,"Durham","Durham","NC","US"
6757,"1013 Sycamore St","35.97804","-78.917244",27707,49977405,"Durham","Durham","NC","US"
6758,"104 Archdale Dr","35.959305","-78.925224",27707,49983853,"Durham","Durham","NC","US"
6759,"2304 Nevada Ave","35.979275","-78.930214",27707,337028649,"Durham","Durham","NC","US"
6760,"1632 University Dr","35.98104","-78.91392",27707,49977369,"Durham","Durham","NC","US"
6761,"2310 Parkside Dr","35.970985","-78.91825",27707,87618380,"Durham","Durham","NC","US"
6762,"2709 Princeton Ave","35.964417","-78.93747",27707,49983284,"Durham","Durham","NC","US"
6763,"2919 Kanewood Dr","35.955013","-78.91585",27707,49983895,"Durham","Durham","NC","US"
6764,"2216 Lafayette St","35.98956","-78.93065",27707,49972250,"Durham","Durham","NC","US"
6765,"615 Hope Ave","35.968487","-78.89753",27707,49978327,"Durham","Durham","NC","US"
6766,"2403 Alpine Rd","35.959614","-78.933235",27707,49984253,"Durham","Durham","NC","US"
6767,"712 Cook Rd","35.95113","-78.9151",27707,49991036,"Durham","Durham","NC","US"
6768,"302 E Pilot St","35.967613","-78.90975",27707,49971550,"Durham","Durham","NC","US"
6769,"600 Cecil St","35.970993","-78.89881",27707,49978468,"Durham","Durham","NC","US"
6770,"3106 Hornbuckle Pl","35.96324","-78.94407",27707,49983012,"Durham","Durham","NC","US"
6771,"1108 Fargo St","35.98305","-78.90781",27707,49979679,"Durham","Durham","NC","US"
6772,"3505 Meadowrun Dr","35.927654","-78.95606",27707,49991994,"Durham","Durham","NC","US"
6773,"4110 Livingstone Pl","35.930397","-78.96618",27707,49992120,"Durham","Durham","NC","US"
6774,"1908 James St","35.976513","-78.92629",27707,49969583,"Durham","Durham","NC","US"
6775,"1007 Rosedale Ave","35.991413","-78.92134",27707,49972327,"Durham","Durham","NC","US"
6776,"3328 Swansea St","35.961945","-78.94648",27707,49982964,"Durham","Durham","NC","US"
6777,"10 Burgess Ln","35.968056","-78.92259",27707,49971335,"Durham","Durham","NC","US"
6778,"5320 Yardley Ter","35.936665","-78.99427",27707,49995881,"Durham","Durham","NC","US"
6779,"3310 Devon Rd","35.95275","-78.95335",27707,49982648,"Durham","Durham","NC","US"
6780,"3801 Saint Marks Rd","35.947124","-78.95918",27707,49994843,"Durham","Durham","NC","US"
6781,"1306 Hearthside St","35.96797","-78.886246",27707,50019579,"Durham","Durham","NC","US"
6782,"2100 Nation Ave","35.977886","-78.92478",27707,49971833,"Durham","Durham","NC","US"
6783,"3518 Mossdale Ave","35.95956","-78.942116",27707,49983753,"Durham","Durham","NC","US"
6784,"2929 S Roxboro St","35.95911","-78.92417",27707,49983876,"Durham","Durham","NC","US"
6785,"4213 Hope Valley Rd","35.931713","-78.95105",27707,49991793,"Durham","Durham","NC","US"
6786,"3530 Sheridan Dr","35.95202","-78.93951",27707,49984302,"Durham","Durham","NC","US"
6787,"703 W Lakewood Ave","35.986874","-78.91109",27707,49977212,"Durham","Durham","NC","US"
6788,"2303 Otis St","35.971695","-78.90622",27707,49977886,"Durham","Durham","NC","US"
6789,"1109 Stonehedge Ave","35.95217","-78.94621",27707,49982760,"Durham","Durham","NC","US"
6790,"494 Erwin Rd","35.967663","-79.00677",27707,251696305,"Durham","Durham","NC","US"
6791,"2602 Fayetteville St","35.96784","-78.90394",27707,49977951,"Durham","Durham","NC","US"
6792,"2716 Old Sugar Rd","35.963856","-78.937164",27707,49983266,"Durham","Durham","NC","US"
6793,"12 Hastings Sq","35.959373","-78.95087",27707,98184561,"Durham","Durham","NC","US"
6794,"3720 Old Chapel Hill Rd","35.955196","-78.95638",27707,49992921,"Durham","Durham","NC","US"
6795,"2907 Kanewood Dr","35.95625","-78.9158",27707,49983918,"Durham","Durham","NC","US"
6796,"6310 Garrett Rd","35.930492","-78.96067",27707,49992110,"Durham","Durham","NC","US"
6797,"114 W Piedmont Ave","35.984562","-78.90583",27707,123653776,"Durham","Durham","NC","US"
6798,"2014 Wa Wa Ave","35.97988","-78.93281",27707,49969493,"Durham","Durham","NC","US"
6799,"7 Morgans Ridge Ln","35.940765","-78.965836",27707,59711461,"Durham","Durham","NC","US"
6800,"3400 Cedarbird Way","35.97209","-78.977135",27707,331465738,"Durham","Durham","NC","US"
6801,"6 Shropshire Pl","35.95339","-78.94402",27707,49982878,"Durham","Durham","NC","US"
6802,"3914 Olde Coach Rd","35.942688","-78.99468",27707,49995865,"Durham","Durham","NC","US"
6803,"230 Strolling Way","35.943333","-78.972664",27707,114430420,"Durham","Durham","NC","US"
6804,"2907 Sprucewood Dr","35.956257","-78.918564",27707,49983974,"Durham","Durham","NC","US"
6805,"1714 S Alston Ave","35.967686","-78.89264",27707,49989887,"Durham","Durham","NC","US"
6806,"4006 Wynford Pl","35.93286","-78.96155",27707,49992262,"Durham","Durham","NC","US"
6807,"4609 Marena Pl","35.93288","-78.99542",27707,119113783,"Durham","Durham","NC","US"
6808,"2509 White Oak Ave","35.97028","-78.91062",27707,49977619,"Durham","Durham","NC","US"
6809,"2510 Lane St","35.96578","-78.9029",27707,49978007,"Durham","Durham","NC","US"
6810,"1314 S Roxboro St","35.98046","-78.90545",27707,49979759,"Durham","Durham","NC","US"
6811,"15 Jonathan Cir","35.960716","-78.88015",27707,49990599,"Durham","Durham","NC","US"
6812,"214 Archdale Dr","35.958614","-78.92781",27707,98198964,"Durham","Durham","NC","US"
6813,"1601 Valley Run","35.962856","-78.95353",27707,49981938,"Durh","Durham","NC","US"
6814,"5005 Timberly Dr","35.971012","-79.01018",27707,50052250,"Durham","Durham","NC","US"
6815,"1817 Nixon St","35.96713","-78.88912",27707,98214833,"Durham","Durham","NC","US"
6816,"2921 Chapel Hill Rd","35.969994","-78.93798",27707,49982063,"Durham","Durham","NC","US"
6817,"11 Gatesway Ct","35.96871","-78.982185",27707,49994539,"Durham","Durham","NC","US"
6818,"1212 Red Oak Ave","35.95665","-78.89614",27707,49990136,"Durham","Durham","NC","US"
6819,"2803 Lexington St","35.975475","-78.9313",27707,59711078,"Durham","Durham","NC","US"
6820,"2125 Charles St","35.96746","-78.91845",27707,49971397,"Durham","Durham","NC","US"
6821,"1120 W Lakewood Ave","35.986732","-78.91824",27707,49977106,"Durham","Durham","NC","US"
6822,"3411 Mossdale Ave","35.96118","-78.94204",27707,49983387,"Durham","Durham","NC","US"
6823,"4013 Trotter Ridge Rd","35.9285","-78.96183",27707,49992088,"Durham","Durham","NC","US"
6824,"2816 Chelsea Cir","35.943886","-78.94553",27707,331466227,"Durham","Durham","NC","US"
6825,"1518 Echo Rd","35.983505","-78.924065",27707,49971890,"Durham","Durham","NC","US"
6826,"208 Monticello Ave","35.965878","-78.923454",27707,49982269,"Durham","Durham","NC","US"
6827,"227 White Oak Dr","35.941364","-78.99815",27707,49995255,"Durham","Durham","NC","US"
6828,"2303 Chautauqua Ave","35.971325","-78.905365",27707,80199585,"Durham","Durham","NC","US"
6829,"1819 Nixon St","35.967255","-78.88911",27707,331465530,"Durham","Durham","NC","US"
6830,"1705 Valley Run","35.96248","-78.95099",27707,49981929,"Durham","Durham","NC","US"
6831,"2300 Charles St","35.96463","-78.923134",27707,49982352,"Durham","Durham","NC","US"
6832,"1818 Athens Ave","35.96594","-78.88965",27707,49989987,"Durham","Durham","NC","US"
6833,"2205 Collier Rd","35.9606","-78.881424",27707,49990577,"Durham","Durham","NC","US"
6834,"2015 Matilene Ave","35.96475","-78.88558",27707,50019624,"Durham","Durham","NC","US"
6835,"1018 Northampton Rd","35.951183","-78.96303",27707,123654504,"Durham","Durham","NC","US"
6836,"72 Beverly Dr","35.976963","-78.9095",27707,49977484,"Durham","Durham","NC","US"
6837,"1302 South St","35.98119","-78.9071",27707,49979746,"Durham","Durham","NC","US"
6838,"1312 Martin Luther King Jr Pkwy","35.9588","-78.93834",27707,49983742,"Durham","Durham","NC","US"
6839,"2315 S Alston Ave","35.958088","-78.88349",27707,49990411,"Durham","Durham","NC","US"
6840,"1121 Crested Jay Dr","35.97229","-78.98154",27707,331466110,"Durham","Durham","NC","US"
6841,"2305 Nevada Ave","35.97958","-78.92969",27707,337028299,"Durham","Durham","NC","US"
6842,"2614 Fayetteville St","35.967068","-78.90468",27707,49977945,"Durham","Durham","NC","US"
6843,"806 S Roxboro St","35.986023","-78.90303",27707,49979814,"Durham","Durham","NC","US"
6844,"2106 Chapel Hill Rd","35.98569","-78.929146",27707,49972091,"Durham","Durham","NC","US"
6845,"5418 Garrett Rd","35.944508","-78.96784",27707,49995169,"Durham","Durham","NC","US"
6846,"4221 Buchanan Dr","35.9405","-78.98107",27707,49996259,"Durham","Durham","NC","US"
6847,"1319 Martin Luther King Jr Pkwy","35.95815","-78.93885",27707,89693630,"Durham","Durham","NC","US"
6848,"302 Normandy St","35.973213","-78.911224",27707,49977748,"Durham","Durham","NC","US"
6849,"46 Cheswick Pl","35.958218","-78.9526",27707,49982056,"Durham","Durham","NC","US"
6850,"2714 Lexington St","35.97604","-78.93179",27707,49969634,"Durham","Durham","NC","US"
6851,"1217 Rosedale Ave","35.987244","-78.9216",27707,49971994,"Durham","Durham","NC","US"
6852,"405 Red Oak Ave","35.96716","-78.90498",27707,49977942,"Durham","Durham","NC","US"
6853,"2908 Arnold Rd","35.970478","-78.93543",27707,49982125,"Durham","Durham","NC","US"
6854,"2943 Chapel Hill Rd","35.968807","-78.93939",27707,49982073,"Durham","Durham","NC","US"
6855,"3515 Courtland Dr","35.950344","-78.93096",27707,49999369,"Durham","Durham","NC","US"
6856,"4 Summertime Ct","35.925724","-78.955574",27707,59711428,"Durham","Durham","NC","US"
6857,"2804 Chelsea Cir","35.94556","-78.94404",27707,49984237,"Durham","Durham","NC","US"
6858,"2505 Nation Ave","35.978165","-78.93206",27707,49969653,"Durham","Durham","NC","US"
6859,"522 Homeland Ave","35.9603","-78.9077",27707,49978157,"Durham","Durham","NC","US"
6860,"813 Springdale Dr","35.95777","-78.91768",27707,49983887,"Durham","Durham","NC","US"
6861,"2904 Beechwood Dr","35.956654","-78.9179",27707,49983966,"Durham","Durham","NC","US"
6862,"511 High Ridge Dr","35.958492","-78.93166",27707,49983709,"Durham","Durham","NC","US"
6863,"1112 Fargo St","35.98256","-78.90784",27707,49979682,"Durham","Durham","NC","US"
6864,"2923 Chapel Hill Rd","35.969837","-78.938065",27707,49982068,"Durham","Durham","NC","US"
6865,"305 Red Oak Ave","35.97128","-78.91121",27707,49977600,"Durham","Durham","NC","US"
6866,"206 W Alton St","35.971977","-78.909004",27707,49977657,"Durham","Durham","NC","US"
6867,"1126 Saxony Dr","35.954964","-78.94649",27707,49982812,"Durham","Durham","NC","US"
6868,"3205 Lassiter St","35.965027","-78.94085",27707,49983116,"Durham","Durham","NC","US"
6869,"2912 Sprucewood Dr","35.956474","-78.91935",27707,49983985,"Durham","Durham","NC","US"
6870,"2805 Chelsea Cir","35.94497","-78.94408",27707,49984223,"Durham","Durham","NC","US"
6871,"3526 Sheridan Dr","35.95231","-78.939285",27707,49984296,"Durham","Durham","NC","US"
6872,"1218 Kent St","35.987305","-78.92045",27707,49971965,"Durham","Durham","NC","US"
6873,"3744 Saint Marks Rd","35.947327","-78.96042",27707,49994811,"Durham","Durham","NC","US"
6874,"5617 Old Chapel Hill Rd","35.944378","-79.000275",27707,49995287,"Durham","Durham","NC","US"
6875,"2016 Wa Wa Ave","35.979916","-78.932976",27707,49969492,"Durham","Durham","NC","US"
6876,"2633 Chapel Hill Rd","35.977303","-78.93555",27707,49969722,"Durham","Durham","NC","US"
6877,"1407 Vickers Ave","35.984818","-78.91147",27707,49977206,"Durham","Durham","NC","US"
6878,"2211 Chase St","35.973686","-78.91564",27707,49971641,"Durham","Durham","NC","US"
6879,"2207 Fitzgerald Ave","35.97191","-78.903465",27707,49977817,"Durham","Durham","NC","US"
6880,"414 Dupree St","35.977093","-78.90163",27707,49978881,"Durham","Durham","NC","US"
6881,"4416 Sun Valley Dr","35.92816","-78.95716",27707,59711397,"Durham","Durham","NC","US"
6882,"1609 Kent St","35.97988","-78.92005",27707,337028800,"Durham","Durham","NC","US"
